,match_id,player1,player2,winner,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,Speed_MPH,RallyCount,P1DistanceRun,P2DistanceRun,p1_sets_to_win,p2_sets_to_win,p1_games_to_win,p2_games_to_win
11717,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,1,5,5,0,11,0,55,2,2,0,15,40,62,25,30,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,127,3.374608739245364,8.81939244734759,8.8224091457075,3,3,13,13
11718,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,1,5,5,0,11,0,56,2,2,0,30,39,64,25,31,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,121,3.374608739245364,8.81939244734759,8.8224091457075,3,3,13,13
11719,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,1,5,5,0,11,0,57,1,2,15,30,40,62,26,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,126,3.374608739245364,8.81939244734759,8.8224091457075,3,3,13,13
11720,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,1,5,5,0,11,0,58,1,2,30,30,42,61,27,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.374608739245364,8.81939244734759,8.8224091457075,3,3,13,13
11721,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,1,5,5,0,11,0,59,2,2,30,40,42,64,27,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,3.374608739245364,8.81939244734759,8.8224091457075,3,3,13,13
11722,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,1,5,6,0,11,2,60,2,2,0,0,41,68,27,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,3.374608739245364,8.81939244734759,8.8224091457075,3,3,13,12
11723,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,1,5,6,0,12,0,61,1,1,15,0,42,66,28,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,117,3.374608739245364,8.81939244734759,8.8224091457075,3,3,13,12
11724,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,1,5,6,0,12,0,62,2,1,15,15,40,67,28,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86,3.374608739245364,8.81939244734759,8.8224091457075,3,3,13,12
11725,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,1,5,6,0,12,0,63,1,1,30,15,43,67,29,34,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,113,3.374608739245364,8.81939244734759,8.8224091457075,3,3,13,12
11726,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,1,5,6,0,12,0,64,1,1,40,15,44,65,30,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,108,3.374608739245364,8.81939244734759,8.8224091457075,3,3,13,12
11727,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,1,5,6,0,12,0,65,2,1,40,30,42,66,30,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96,3.374608739245364,8.81939244734759,8.8224091457075,3,3,13,12
11728,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,1,6,6,0,12,1,66,1,1,0,0,47,66,31,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,3.374608739245364,8.81939244734759,8.8224091457075,3,3,12,12
11729,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,1,6,6,0,13,0,67,2,2,0,1,46,68,31,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,3.374608739245364,8.81939244734759,8.8224091457075,3,3,12,12
11730,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,1,6,6,0,13,0,68,1,1,1,1,49,68,32,36,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,112,3.374608739245364,8.81939244734759,8.8224091457075,3,3,12,12
11731,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,1,6,6,0,13,0,69,2,1,1,2,45,69,32,37,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.374608739245364,8.81939244734759,8.8224091457075,3,3,12,12
11732,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,1,6,6,0,13,0,70,2,2,1,3,45,72,32,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,120,3.374608739245364,8.81939244734759,8.8224091457075,3,3,12,12
11733,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,1,6,6,0,13,0,71,2,2,1,4,45,76,32,39,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109,3.374608739245364,8.81939244734759,8.8224091457075,3,3,12,12
11734,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,1,6,6,0,13,0,72,1,1,2,4,48,76,33,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.374608739245364,8.81939244734759,8.8224091457075,3,3,12,12
11735,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,1,6,6,0,13,0,73,1,1,3,4,50,75,34,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,3.374608739245364,8.81939244734759,8.8224091457075,3,3,12,12
11736,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,1,6,6,0,13,0,74,1,2,4,4,51,73,35,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,123,3.374608739245364,8.81939244734759,8.8224091457075,3,3,12,12
11737,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,1,6,6,0,13,0,75,1,2,5,4,54,73,36,39,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,112,3.374608739245364,8.81939244734759,8.8224091457075,3,3,12,12
11738,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,1,6,6,0,13,0,76,1,1,6,4,55,71,37,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,117,3.374608739245364,8.81939244734759,8.8224091457075,3,3,12,12
11739,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,1,6,6,0,13,0,77,2,1,6,5,54,73,37,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,3.374608739245364,8.81939244734759,8.8224091457075,3,3,12,12
11740,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,1,7,6,1,13,1,78,1,2,0,0,60,68,38,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90,3.374608739245364,8.81939244734759,8.8224091457075,2,3,12,12
11741,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,0,0,0,1,0,79,2,1,0,15,58,69,38,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114,3.374608739245364,8.81939244734759,8.8224091457075,2,3,12,18
11742,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,0,0,0,1,0,80,1,1,15,15,61,69,39,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3.374608739245364,8.81939244734759,8.8224091457075,2,3,12,18
11743,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,0,0,0,1,0,81,1,1,30,15,64,69,40,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,119,3.374608739245364,8.81939244734759,8.8224091457075,2,3,12,18
11744,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,0,0,0,1,0,82,2,1,30,30,62,70,40,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,112,3.374608739245364,8.81939244734759,8.8224091457075,2,3,12,18
11745,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,0,0,0,1,0,83,1,1,40,30,64,69,41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,3.374608739245364,8.81939244734759,8.8224091457075,2,3,12,18
11746,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,1,0,0,1,1,84,1,1,0,0,68,68,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,3.374608739245364,8.81939244734759,8.8224091457075,2,3,11,18
11747,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,1,0,0,2,0,85,2,2,0,15,67,70,42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,3.374608739245364,8.81939244734759,8.8224091457075,2,3,11,18
11748,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,1,0,0,2,0,86,1,2,15,15,68,68,43,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94,3.374608739245364,8.81939244734759,8.8224091457075,2,3,11,18
11749,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,1,0,0,2,0,87,2,2,15,30,68,72,43,44,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,105,3.374608739245364,8.81939244734759,8.8224091457075,2,3,11,18
11750,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,1,0,0,2,0,88,2,2,15,40,68,76,43,45,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,117,3.374608739245364,8.81939244734759,8.8224091457075,2,3,11,18
11751,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,1,1,0,2,2,89,2,2,0,0,67,80,43,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,3.374608739245364,8.81939244734759,8.8224091457075,2,3,11,17
11752,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,1,1,0,3,0,90,1,1,15,0,69,79,44,46,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,109,3.374608739245364,8.81939244734759,8.8224091457075,2,3,11,17
11753,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,1,1,0,3,0,91,1,1,30,0,71,78,45,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,3.374608739245364,8.81939244734759,8.8224091457075,2,3,11,17
11754,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,1,1,0,3,0,92,1,1,40,0,73,77,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,3.374608739245364,8.81939244734759,8.8224091457075,2,3,11,17
11755,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,2,1,0,3,1,93,1,1,0,0,77,76,47,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3.374608739245364,8.81939244734759,8.8224091457075,2,3,10,17
11756,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,2,1,0,4,0,94,2,2,0,15,76,78,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3.374608739245364,8.81939244734759,8.8224091457075,2,3,10,17
11757,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,2,1,0,4,0,95,2,2,0,30,75,80,47,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3.374608739245364,8.81939244734759,8.8224091457075,2,3,10,17
11758,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,2,1,0,4,0,96,1,2,15,30,76,78,48,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,120,3.374608739245364,8.81939244734759,8.8224091457075,2,3,10,17
11759,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,2,1,0,4,0,97,2,2,15,40,75,80,48,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,3.374608739245364,8.81939244734759,8.8224091457075,2,3,10,17
11760,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,2,2,0,4,2,98,2,2,0,0,74,84,48,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,3.374608739245364,8.81939244734759,8.8224091457075,2,3,10,16
11761,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,2,2,0,5,0,99,2,1,0,15,72,85,48,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116,3.374608739245364,8.81939244734759,8.8224091457075,2,3,10,16
11762,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,2,2,0,5,0,100,1,1,15,15,74,84,49,51,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,114,3.374608739245364,8.81939244734759,8.8224091457075,2,3,10,16
11763,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,2,2,0,5,0,101,2,1,15,30,72,85,49,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,112,3.374608739245364,8.81939244734759,8.8224091457075,2,3,10,16
11764,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,2,2,0,5,0,102,2,1,15,40,71,87,49,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,3.374608739245364,8.81939244734759,8.8224091457075,2,3,10,16
11765,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,2,3,0,5,2,103,2,1,0,0,69,95,49,54,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,97,3.374608739245364,8.81939244734759,8.8224091457075,2,3,10,15
11766,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,2,3,0,6,0,104,2,2,0,15,69,99,49,55,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,129,3.374608739245364,8.81939244734759,8.8224091457075,2,3,10,15
11767,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,2,3,0,6,0,105,2,2,0,30,68,101,49,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,3.374608739245364,8.81939244734759,8.8224091457075,2,3,10,15
11768,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,2,3,0,6,0,106,2,2,0,40,68,105,49,57,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.374608739245364,8.81939244734759,8.8224091457075,2,3,10,15
11769,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,2,4,0,6,2,107,2,2,0,0,67,109,49,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,3.374608739245364,8.81939244734759,8.8224091457075,2,3,10,14
11770,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,2,4,0,7,0,108,1,1,15,0,70,109,50,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116,3.374608739245364,8.81939244734759,8.8224091457075,2,3,10,14
11771,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,2,4,0,7,0,109,2,1,15,15,69,111,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,3.374608739245364,8.81939244734759,8.8224091457075,2,3,10,14
11772,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,2,4,0,7,0,110,1,1,30,15,71,110,51,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,3.374608739245364,8.81939244734759,8.8224091457075,2,3,10,14
11773,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,2,4,0,7,0,111,1,1,40,15,73,109,52,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,3.374608739245364,8.81939244734759,8.8224091457075,2,3,10,14
11774,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,3,4,0,7,1,112,1,1,0,0,79,109,53,59,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103,3.374608739245364,8.81939244734759,8.8224091457075,2,3,9,14
11775,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,3,4,0,8,0,113,2,2,0,15,77,110,53,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98,3.374608739245364,8.81939244734759,8.8224091457075,2,3,9,14
11776,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,3,4,0,8,0,114,2,2,0,30,77,114,53,61,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,121,3.374608739245364,8.81939244734759,8.8224091457075,2,3,9,14
11777,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,3,4,0,8,0,115,2,2,0,40,77,117,53,62,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,118,3.374608739245364,8.81939244734759,8.8224091457075,2,3,9,14
11778,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,3,5,0,8,2,116,2,2,0,0,76,121,53,63,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,117,3.374608739245364,8.81939244734759,8.8224091457075,2,3,9,13
11779,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,3,5,0,9,0,117,2,1,0,15,75,123,53,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,117,3.374608739245364,8.81939244734759,8.8224091457075,2,3,9,13
11780,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,3,5,0,9,0,118,2,1,0,30,75,126,53,65,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,90,3.374608739245364,8.81939244734759,8.8224091457075,2,3,9,13
11781,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,3,5,0,9,0,119,2,1,0,40,75,129,53,66,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,113,3.374608739245364,8.81939244734759,8.8224091457075,2,3,9,13
11782,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,3,5,0,9,0,120,1,1,15,40,77,128,54,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83,3.374608739245364,8.81939244734759,8.8224091457075,2,3,9,13
11783,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,3,5,0,9,0,121,1,1,30,40,80,128,55,66,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,99,3.374608739245364,8.81939244734759,8.8224091457075,2,3,9,13
11784,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,3,5,0,9,0,122,1,1,40,40,82,127,56,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,118,3.374608739245364,8.81939244734759,8.8224091457075,2,3,9,13
11785,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,3,5,0,9,0,123,2,1,40,AD,81,129,56,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,113,3.374608739245364,8.81939244734759,8.8224091457075,2,3,9,13
11786,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,2,3,6,2,9,2,124,2,1,0,0,74,137,56,68,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,120,3.374608739245364,8.81939244734759,8.8224091457075,2,2,9,12
11787,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,0,0,1,0,125,1,2,15,0,75,135,57,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,97,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,12
11788,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,0,0,1,0,126,1,2,30,0,77,134,58,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,119,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,12
11789,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,0,0,1,0,127,1,2,40,0,79,133,59,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,12
11790,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,0,0,1,0,128,2,2,40,15,79,136,59,69,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,89,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,12
11791,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,0,0,1,0,129,2,2,40,30,79,139,59,70,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,101,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,12
11792,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,0,0,1,0,130,2,2,40,40,78,141,59,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,128,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,12
11793,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,0,0,1,0,131,1,2,AD,40,79,137,60,71,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,12
11794,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,0,0,1,0,132,2,2,40,40,79,140,60,72,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,128,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,12
11795,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,0,0,1,0,133,2,2,40,AD,78,142,60,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,12
11796,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,1,0,1,2,134,2,2,0,0,78,147,60,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,122,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,11
11797,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,1,0,2,0,135,1,1,15,0,80,146,61,74,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,92,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,11
11798,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,1,0,2,0,136,1,1,30,0,82,145,62,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,11
11799,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,1,0,2,0,137,2,1,30,15,81,147,62,75,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,119,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,11
11800,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,1,0,2,0,138,1,1,40,15,82,145,63,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,117,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,11
11801,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,1,0,2,0,139,2,1,40,30,81,147,63,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,11
11802,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,1,0,2,0,140,2,1,40,40,80,149,63,77,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,117,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,11
11803,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,1,0,2,0,141,2,1,40,AD,80,152,63,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,97,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,11
11804,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,2,0,2,2,142,2,1,0,0,74,157,63,79,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,10
11805,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,2,0,3,0,143,2,2,0,15,73,159,63,80,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,109,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,10
11806,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,2,0,3,0,144,1,2,15,15,75,158,64,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,10
11807,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,2,0,3,0,145,1,2,30,15,76,156,65,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,96,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,10
11808,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,2,0,3,0,146,2,2,30,30,76,159,65,81,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,122,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,10
11809,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,2,0,3,0,147,1,2,40,30,78,158,66,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,10
11810,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,2,0,3,0,148,2,2,40,40,77,160,66,82,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,120,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,10
11811,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,2,0,3,0,149,2,2,40,AD,77,164,66,83,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,129,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,10
11812,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,3,0,3,2,150,2,2,0,0,77,169,66,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,121,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,9
11813,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,3,0,4,0,151,2,1,0,15,73,170,66,85,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,9
11814,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,3,0,4,0,152,2,1,0,30,72,172,66,86,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,115,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,9
11815,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,3,0,4,0,153,1,1,15,30,73,170,67,86,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,97,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,9
11816,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,3,0,4,0,154,2,1,15,40,72,172,67,87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,108,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,9
11817,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,3,0,4,0,155,1,1,30,40,74,171,68,87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,113,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,9
11818,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,4,0,4,2,156,2,1,0,0,70,176,68,88,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,90,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,8
11819,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,4,0,5,0,157,2,2,0,15,69,178,68,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,8
11820,2011-wimbledon-1406,Mikhail Youzhny,Roger Federer,2,3,0,4,0,5,0,158,2,2,0,30,69,181,68,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88,3.374608739245364,8.81939244734759,8.8224091457075,2,2,12,8
